# ref_application_id 451257172939091
ID	inventory	description	condition	gtin	mpn	title	short_description	availability	price	link	image_link	brand	item_group_id	custom_label_0	custom_label_1	product_type	additional_image_link	sale_price	shipping_weight	shipping_length	shipping_height	product_dimensions	google_product_category
7485		"Transforma y revitaliza tu mirada con el poder hidratante tomado directamente de la naturaleza y diseñado especialmente para ti. Gracias a sus componentes naturales nuestras  cremas contorno de ojos previenen la aparición de arrugas prematuras y reducen bolsas y ojeras.
Ideal para piel madura.
Ingredientes principales: 

Extracto Caléndula.
Manzanilla.
Pepino
Semillas de Uva.
Aceite de Argán.

¿Cómo se usa?
Aplicar en el área de los ojos con suaves masajes en el día y en la noche.
Nuestros productos:

No contaminan el agua.
Son 100% biodegradables.
Agroecológicos.
Naturales.
No contienen parabenos.
No son testados en animales.

Disfruta la conexión con lo natural ¡Adquiérelo ya!
      
"	new	7485	7485	"Contorno de Ojos Uva 30 gr"	"Transforma y revitaliza tu mirada con el poder hidratante tomado directamente de la naturaleza y diseñado especialmente para ti. Gracias a sus componentes naturales nuestras  cremas contorno de ojos previenen la aparición de arrugas prematuras y reducen bolsas y ojeras.
Ideal para piel madura.
Ingredientes principales: 

Extracto Caléndula.
Manzanilla.
Pepino
Semillas de Uva.
Aceite de Argán.

¿Cómo se usa?
Aplicar en el área de los ojos con suaves masajes en el día y en la noche.
Nuestros productos:

No contaminan el agua.
Son 100% biodegradables.
Agroecológicos.
Naturales.
No contienen parabenos.
No son testados en animales.

Disfruta la conexión con lo natural ¡Adquiérelo ya!
"	"out of stock"	"49900 COP"	https://naturalconexion.com/product/contorno-de-ojos-uva/	https://naturalconexion.com/wp-content/uploads/2020/09/DSC09600-1-1.jpg	"Natural Conexión"	7485		"linea facial"	"Facial > Facial-Econativa"	https://naturalconexion.com/wp-content/uploads/2020/09/Contorno-Uva-30gr.jpg		"0.035 kg"	"3.1 cm"	"10.5 cm"	3.1:3.1:3.1:cm	
7486	5	"Hidrata naturalmente.
Nuestras cremas están desarrolladas especialmente para hidratar, nutrir y suavizar la piel. Sus propiedades antioxidantes ayudan a prevenir el envejecimiento prematuro.
Ideal para piel delicada, grasa o con barros y espinillas.
Ingredientes principales:
Ingredientes principales:

Hidrosol de Caléndula.
Hidrosol de Manzanilla.
Extracto de Aloe vera.
Extracto de Ortiga.
Extracto de Pepino.
Extracto de Uva.

¿Cómo se usa?
Después de limpiar y tonificar la piel, aplicar una cantidad suficiente en el cuello y el rostro, masajeando hasta completar su absorción.
¡Es momento de conectar con la naturaleza y experimentar su poder! ¡Adquiérelo hoy!
      
"	new	7486	7486	"Crema Hidratante Nutritiva Caléndula y Manzanilla 60GR"	"Hidrata naturalmente.
Nuestras cremas están desarrolladas especialmente para hidratar, nutrir y suavizar la piel. Sus propiedades antioxidantes ayudan a prevenir el envejecimiento prematuro.
Ideal para piel delicada, grasa o con barros y espinillas.
Ingredientes principales:
Ingredientes principales:

Hidrosol de Caléndula.
Hidrosol de Manzanilla.
Extracto de Aloe vera.
Extracto de Ortiga.
Extracto de Pepino.
Extracto de Uva.

¿Cómo se usa?
Después de limpiar y tonificar la piel, aplicar una cantidad suficiente en el cuello y el rostro, masajeando hasta completar su absorción.
¡Es momento de conectar con la naturaleza y experimentar su poder! ¡Adquiérelo hoy!
"	"in stock"	"39900 COP"	https://naturalconexion.com/product/crema-calendula-y-manzanilla/	https://naturalconexion.com/wp-content/uploads/2020/09/DSC09586.jpg	"Natural Conexión"	7486	top-30-days	"calendula linea facial manzanilla"	"Facial > Piel Delicada > Piel Grasa"	https://naturalconexion.com/wp-content/uploads/2020/09/DSC09696-scaled.jpg		"0.074 kg"	"1 cm"	"50 cm"	1:1:1:cm	
7488	5	"Nutre naturalmente.
Nuestras cremas están desarrolladas especialmente para hidratar, nutrir y suavizar la piel. Sus propiedades antioxidantes ayudan a prevenir el envejecimiento prematuro.
Ideal para piel seca o madura.
Ingredientes principales:

Hidrosoles de Caléndula.
Manzanilla.
Extractos de Pepino.
Leche de Almendras.
Ajonjolí.
Vitamina E.

¿Cómo se usa?
Después de limpiar y tonificar la piel, aplicar una cantidad suficiente en la zona del cuello y el rostro, masajeando hasta su completa absorción.
Nuestros productos:

No contaminan el agua.
Son 100% biodegradables.
Agroecológicos.
Naturales.
No contienen parabenos.
No son testados en animales.

Belleza natural y única ¡Adquiérelo ya!
      
"	new	7488	7488	"Crema Hidratante Nutritiva Colágeno y Elastina 60GR"	"Nutre naturalmente.
Nuestras cremas están desarrolladas especialmente para hidratar, nutrir y suavizar la piel. Sus propiedades antioxidantes ayudan a prevenir el envejecimiento prematuro.
Ideal para piel seca o madura.
Ingredientes principales:

Hidrosoles de Caléndula.
Manzanilla.
Extractos de Pepino.
Leche de Almendras.
Ajonjolí.
Vitamina E.

¿Cómo se usa?
Después de limpiar y tonificar la piel, aplicar una cantidad suficiente en la zona del cuello y el rostro, masajeando hasta su completa absorción.
Nuestros productos:

No contaminan el agua.
Son 100% biodegradables.
Agroecológicos.
Naturales.
No contienen parabenos.
No son testados en animales.

Belleza natural y única ¡Adquiérelo ya!
"	"in stock"	"40900 COP"	https://naturalconexion.com/product/crema-de-colageno-y-elastina/	https://naturalconexion.com/wp-content/uploads/2020/09/DSC09581.jpg	"Natural Conexión"	7488	top-30-days	"descuento 15 dia sin iva"	"Facial > Piel Seca"	https://naturalconexion.com/wp-content/uploads/2020/09/DSC09698-scaled.jpg		"0.074 kg"	"1 cm"	"50 cm"	1:1:1:cm	
7499	5	"Su fórmula con ingredientes activos estimula la producción de fibras de colágeno y elastina, actuando como factor antienvejecimiento y devolviéndole a la piel su elasticidad y firmeza. Dermatológicamente probado e hipoalergénico.
√ Ideal para todo tipo de piel
√ Previene el envejecimiento prematuro
√ No deja sensación grasosa
¡Prolonga el aspecto joven de tu piel!
 Ingredientes principales:

Germen de trigo.
Uva.
Argán.
Maracuyá.
Jojoba.
Oliva.
Aguacate.
Vitamina E.
Colágeno.
Elastina.

¿Cómo se usa?
Aplicar el Sérum Antiedad en el día y en la noche, después de limpiar y tonificar la piel. Posteriormente, aplicar la Crema Hidratante Nutritiva.
Nuestros productos:

No contamina el agua
Son 100% biodegradable
Agroecológicos
Naturales
No contienen parabenos
No son testados en animales

Devuelve la vida a tu piel ¡Pídelo ya!
      
"	new	7499	7499	"Crema Serum Antiedad 30 GR"	"Su fórmula con ingredientes activos estimula la producción de fibras de colágeno y elastina, actuando como factor antienvejecimiento y devolviéndole a la piel su elasticidad y firmeza. Dermatológicamente probado e hipoalergénico.
√ Ideal para todo tipo de piel
√ Previene el envejecimiento prematuro
√ No deja sensación grasosa
¡Prolonga el aspecto joven de tu piel!
 Ingredientes principales:

Germen de trigo.
Uva.
Argán.
Maracuyá.
Jojoba.
Oliva.
Aguacate.
Vitamina E.
Colágeno.
Elastina.

¿Cómo se usa?
Aplicar el Sérum Antiedad en el día y en la noche, después de limpiar y tonificar la piel. Posteriormente, aplicar la Crema Hidratante Nutritiva.
Nuestros productos:

No contamina el agua
Son 100% biodegradable
Agroecológicos
"	"in stock"	"59900 COP"	https://naturalconexion.com/product/crema-serum/	https://naturalconexion.com/wp-content/uploads/2020/09/DSC09599-1.jpg	"Natural Conexión"	7499			"Facial > Facial-Econativa > Piel Seca"	https://naturalconexion.com/wp-content/uploads/2020/09/Serum-antiedad-30gr.jpg						
7502	5	"Suave complejo de microgránulos de arroz y extracto de papaya, integrados en una fórmula delicada de limpieza. Las propiedades exfoliantes de la papaya, ayudan a limpiar los poros obstruidos al remover las células muertas, previniendo barros y espinillas
Ingredientes principales:

Papaya.
Aceite de oliva.
Aceite de semillas de uva.
Aceite de argán.
Semillas de mora.
Semillas de uva.
Harina de arroz.

¿Cómo se usa?
Aplicar el producto sobre la piel limpia con movimientos circulares, realizando suaves masajes durante dos minutos, luego enjuagar con abundante agua. Realizar este proceso una vez a la semana o cada 15 días.
Nuestros productos:

No contaminan el agua.
Son 100% biodegradables.
Agroecológicos.
Naturales.
No contienen parabenos.
No son testados en animales.

Luce una piel renovada ¡Adquiérelo hoy!
      
"	new	7502	7502	"Exfoliante Facial Papaya 60 GR"	"Suave complejo de microgránulos de arroz y extracto de papaya, integrados en una fórmula delicada de limpieza. Las propiedades exfoliantes de la papaya, ayudan a limpiar los poros obstruidos al remover las células muertas, previniendo barros y espinillas
Ingredientes principales:

Papaya.
Aceite de oliva.
Aceite de semillas de uva.
Aceite de argán.
Semillas de mora.
Semillas de uva.
Harina de arroz.

¿Cómo se usa?
Aplicar el producto sobre la piel limpia con movimientos circulares, realizando suaves masajes durante dos minutos, luego enjuagar con abundante agua. Realizar este proceso una vez a la semana o cada 15 días.
Nuestros productos:

No contaminan el agua.
Son 100% biodegradables.
Agroecológicos.
Naturales.
No contienen parabenos.
No son testados en animales.
"	"in stock"	"16900 COP"	https://naturalconexion.com/product/exfoliante-de-papaya/	https://naturalconexion.com/wp-content/uploads/2020/09/DSC09580.jpg	"Natural Conexión"	7502			"Facial > Productos veganos"	https://naturalconexion.com/wp-content/uploads/2020/09/Sello-vegano_Mesa-de-trabajo-1.jpg						
7503	5	"Relaja y refresca naturalmente.
Hemos creado para ti un gel ideal para relajar el cuerpo. Está compuesto por la fusión de 12 plantas de la flora medicinal colombiana. Se absorbe fácilmente sin dejar rastro en la piel y se puede aplicar en cualquier momento del día, en especial cuando el cansancio físico aparece.
Ingredientes principales:

Pronto Alivio.
Aloe vera.
Eucalipto.
Menta.
Árnica.
Caléndula.
Ortiga.
Manzanilla.

¿Cómo se usa?
Aplicar 2 a 3 veces al día una fina capa de gel sobre la zona deseada, masajeando hasta su completa absorción.
Nuestros productos:

No contaminan el agua.
Son 100% biodegradables.
Agroecológicos.
Naturales.
No contienen parabenos.
No son testados en animales.

Extraemos de la naturaleza todos sus beneficios para brindarte bienestar.
Lo llevaremos hasta la puerta de tu casa.  ¡Adquiérelo ya!
      
"	new	7503	7503	"Gel con Extractos Botánicos y Minerales Pronto Alivio 60 ML"	"Relaja y refresca naturalmente.
Hemos creado para ti un gel ideal para relajar el cuerpo. Está compuesto por la fusión de 12 plantas de la flora medicinal colombiana. Se absorbe fácilmente sin dejar rastro en la piel y se puede aplicar en cualquier momento del día, en especial cuando el cansancio físico aparece.
Ingredientes principales:

Pronto Alivio.
Aloe vera.
Eucalipto.
Menta.
Árnica.
Caléndula.
Ortiga.
Manzanilla.

¿Cómo se usa?
Aplicar 2 a 3 veces al día una fina capa de gel sobre la zona deseada, masajeando hasta su completa absorción.
Nuestros productos:

No contaminan el agua.
Son 100% biodegradables.
Agroecológicos.
Naturales.
No contienen parabenos.
No son testados en animales.

Extraemos de la naturaleza todos sus beneficios "	"in stock"	"14900 COP"	https://naturalconexion.com/product/gel-pronto-alivio/	https://naturalconexion.com/wp-content/uploads/2020/09/DSC09588.jpg	"Natural Conexión"	7503		"gel gel pronto alivio"	"Corporal > Productos veganos"	https://naturalconexion.com/wp-content/uploads/2020/09/DSC09706-scaled.jpg%2Chttps://naturalconexion.com/wp-content/uploads/2020/09/Sello-vegano_Mesa-de-trabajo-1.jpg		"0.278 kg"	"1 cm"	"50 cm"	1:1:1:cm	
7504	5	"      
Nuestro jabón líquido de Caléndula y Manzanilla es ideal para regalarle a tu piel limpieza, hidratación y frescura. Puedes utilizarlo para tu cuidado facial y corporal.
Ideal para piel delicada, con barros o espinillas.

Espumantes 100% biodegradables que no contaminan el agua (algunos de nuestros jabones líquidos son derivados de glucosas vegetales con certificación ECOCERT para cosmética natural)
Libres de sal
Libres de cocoamidas y cocoamido propil betaina

Ingredientes principales:

Extracto de Caléndula.
Manzanilla.
Hidrosol de Romero.
 Menta.

¿Cómo se usa?
Lava el rostro todas las mañanas y noches, realizando suaves masajes con el Jabón Líquido de Caléndula y Manzanilla.
Nuestros productos:

No contaminan el agua.
Son 100% biodegradables.
Agroecológicos.
Naturales.
No contienen parabenos.
No son testados en animales.

¡Es momento de conectar con la naturaleza y experimentar su poder! ¡Adquiérelo hoy!
"	new	7504	7504	"Jabón Líquido con Extractos Botánicos Caléndula y Manzanilla 250ML"	"     "	"in stock"	"29900 COP"	https://naturalconexion.com/product/jabon-liquido-de-calendula/	https://naturalconexion.com/wp-content/uploads/2020/09/JAB-CALE.jpg	"Natural Conexión"	7504		"calendula manzanilla"	"Corporal > Corporal-Econativa > Facial > Facial-Econativa > Piel Delicada > Productos veganos"	https://naturalconexion.com/wp-content/uploads/2020/09/DSC09684-1-1-scaled.jpg%2Chttps://naturalconexion.com/wp-content/uploads/2020/09/Sello-vegano_Mesa-de-trabajo-1.jpg		"0.341 kg"	"1 cm"	"50 cm"	1:1:1:cm	
7513	5	"La Leche Desmaquilladora de Caléndula y Manzanilla, limpia y remueve el maquillaje, las impurezas y la polución, aportando hidratación, nutrición y suavidad a la piel. Por sus ingredientes activos, mantiene el equilibrio natural, calma y estimula la producción de colágeno y elastina. Ideal para pieles delicadas y/o con barros y espinillas. Dermatológicamente probado.
Ingredientes principales:

Caléndula.
Manzanilla.
Aloe Vera.
Oliva.
Argán.

¿Cómo se usa?
Aplicar sobre el rostro y el cuello haciendo masajes circulares. Retirar con un algodón o pañito hasta remover todo el maquillaje y/o todas las impurezas de la piel.
&nbsp;
Nuestros productos:

No contaminan el agua.
Son 100% biodegradables.
Agroecológicos.
Natural.
No contienen parabenos.
No son testados en animales.

¡Es momento de conectar con la naturaleza y experimentar su poder! ¡Adquiérelo hoy!
      
"	new	7513	7513	"Leche Desmaquilladora Caléndula y Manzanilla 120 ML"	"La Leche Desmaquilladora de Caléndula y Manzanilla, limpia y remueve el maquillaje, las impurezas y la polución, aportando hidratación, nutrición y suavidad a la piel. Por sus ingredientes activos, mantiene el equilibrio natural, calma y estimula la producción de colágeno y elastina. Ideal para pieles delicadas y/o con barros y espinillas. Dermatológicamente probado.
Ingredientes principales:

Caléndula.
Manzanilla.
Aloe Vera.
Oliva.
Argán.

¿Cómo se usa?
Aplicar sobre el rostro y el cuello haciendo masajes circulares. Retirar con un algodón o pañito hasta remover todo el maquillaje y/o todas las impurezas de la piel.
&nbsp;
Nuestros productos:

No contaminan el agua.
Son 100% biodegradables.
Agroecológicos.
Natural.
No contienen parabenos.
No son testados en animales.
"	"in stock"	"31900 COP"	https://naturalconexion.com/product/leche-de-calendula/	https://naturalconexion.com/wp-content/uploads/2020/09/LECHA-CA.jpg	"Natural Conexión"	7513	on-sale	"calendula linea facial manzanilla"	"Facial > Facial-Econativa > Ofertas > Piel Delicada > Productos veganos"	https://naturalconexion.com/wp-content/uploads/2020/09/Leche-Arroz-120ml.jpg%2Chttps://naturalconexion.com/wp-content/uploads/2020/09/Sello-vegano_Mesa-de-trabajo-1.jpg	"28710 COP"	"0.28 kg"	"1 cm"	"50 cm"	1:1:1:cm	
7514	5	"Limpia y remueve el maquillaje, las impurezas y la polución de tu piel, mientras la hidrata, nutre y suaviza. Es ideal para regular el pH. Permite que el poder de La naturaleza habite tu ser.
Ideal para unificar el tono de la piel.
Ingredientes principales:

Extracto y Aceite Esencial de Perejil.
Extracto de Áloe Vera.
Sauco.
Arroz.
Caléndula.
Almendra.
Ajonjolí.

¿Cómo se usa?
Aplicar todas las noches una cantidad suficiente sobre el rostro y el cuello, haciendo masajes circulares, retirar con un pomo o algodón, hasta que se retiren todas las impurezas de la piel.
 Nuestros productos:

No contaminan el agua.
Son 100% biodegradables.
Agroecológicos.
Naturales.
No contienen parabenos.
No son testados en animales.

¡Disfruta de tu belleza natural! ¡Pídelo ya!
      
"	new	7514	7514	"Leche Desmaquilladora Perejil 120 ML"	"Limpia y remueve el maquillaje, las impurezas y la polución de tu piel, mientras la hidrata, nutre y suaviza. Es ideal para regular el pH. Permite que el poder de La naturaleza habite tu ser.
Ideal para unificar el tono de la piel.
Ingredientes principales:

Extracto y Aceite Esencial de Perejil.
Extracto de Áloe Vera.
Sauco.
Arroz.
Caléndula.
Almendra.
Ajonjolí.

¿Cómo se usa?
Aplicar todas las noches una cantidad suficiente sobre el rostro y el cuello, haciendo masajes circulares, retirar con un pomo o algodón, hasta que se retiren todas las impurezas de la piel.
 Nuestros productos:

No contaminan el agua.
Son 100% biodegradables.
Agroecológicos.
Naturales.
No contienen parabenos.
No son testados en animales.

¡Disfruta de tu bel"	"in stock"	"31900 COP"	https://naturalconexion.com/product/leche-de-perejil/	https://naturalconexion.com/wp-content/uploads/2020/09/PERE.jpg	"Natural Conexión"	7514	on-sale	"linea facial"	"Facial > Facial-Econativa > Ofertas > Productos veganos"	https://naturalconexion.com/wp-content/uploads/2020/09/Leche-Arroz-120ml.jpg%2Chttps://naturalconexion.com/wp-content/uploads/2020/09/Sello-vegano_Mesa-de-trabajo-1.jpg	"28710 COP"	"0.28 kg"	"1 cm"	"50 cm"	1:1:1:cm	
7515	5	"La Leche Desmaquilladora de Té Verde, por sus ingredientes activos, regula el pH, limpiando y removiendo maquillaje, impurezas y células muertas. Ayuda a emparejar el tono natural de la piel y previene la aparición de manchas. El té verde es rico en antioxidantes y vitamina C, componentes que calman el estrés oxidativo. Regula la producción de grasa en la piel.
Ideal para pieles grasas.
Ingredientes principales:

Té verde.
Aloe vera.
Oliva.
Argán.
Ortiga.

¿Cómo se usa?
Aplicar sobre el rostro y el cuello haciendo masajes circulares. Retirar con un algodón o pañito hasta remover todo el maquillaje y/o todas las impurezas de la piel.
Nuestros productos:

No contaminan el agua.
Son 100% biodegradables.
Agroecológicos.
Naturales.
No contienen parabenos.
No son testados en animales.

¡Apórtale energía y vitalidad a tu piel! ¡Adquiérelo ya!
      
"	new	7515	7515	"Leche Desmaquilladora Té Verde 120 ML"	"La Leche Desmaquilladora de Té Verde, por sus ingredientes activos, regula el pH, limpiando y removiendo maquillaje, impurezas y células muertas. Ayuda a emparejar el tono natural de la piel y previene la aparición de manchas. El té verde es rico en antioxidantes y vitamina C, componentes que calman el estrés oxidativo. Regula la producción de grasa en la piel.
Ideal para pieles grasas.
Ingredientes principales:

Té verde.
Aloe vera.
Oliva.
Argán.
Ortiga.

¿Cómo se usa?
Aplicar sobre el rostro y el cuello haciendo masajes circulares. Retirar con un algodón o pañito hasta remover todo el maquillaje y/o todas las impurezas de la piel.
Nuestros productos:

No contaminan el agua.
Son 100% biodegradables.
Agroecológicos.
Naturales.
No contienen parabenos.
No son testados en animale"	"in stock"	"31900 COP"	https://naturalconexion.com/product/leche-de-te-verde/	https://naturalconexion.com/wp-content/uploads/2020/09/VERDE.jpg	"Natural Conexión"	7515	on-sale	"linea facial"	"Facial > Facial-Econativa > Ofertas > Piel Grasa > Productos veganos"	https://naturalconexion.com/wp-content/uploads/2020/09/Leche-Arroz-120ml.jpg%2Chttps://naturalconexion.com/wp-content/uploads/2020/09/Sello-vegano_Mesa-de-trabajo-1.jpg	"28710 COP"	"0.28 kg"	"1 cm"	"50 cm"	1:1:1:cm	
7516	5	"¡Vuelve a lo natural! Cuida, desmaquilla y nutre tu piel con una fórmula diseñada para estimular la producción de Colágeno y Elastina y prevenir el envejecimiento prematuro.
Limpia las impurezas y polución en tu piel,  aportando suavidad, hidratación y nutrición. Es ideal para regular el pH.
Ideal para piel madura.
Ingredientes principales: 

Extracto de Uva.
Argán.
Áloe Vera.
Aceite de Oliva.
Leche de Arroz.
Hidrosol Caléndula.
Manzanilla.
Aceite de Rosas.

¿Cómo se usa?
Aplicar todas las noches una cantidad suficiente sobre el rostro y el cuello, haciendo masajes circulares, retirar con un pomo o algodón, hasta que se retiren todas las impurezas de la piel.
Nuestros productos:

No contaminan el agua.
Son 100% biodegradables.
Agroecológicos.
Naturales.
No contienen parabenos.
No son testados en animales.

Disfruta la conexión con lo natural ¡Adquiérelo ya!
      
"	new	7516	7516	"Leche Desmaquilladora Uva y Argán 120 ml"	"¡Vuelve a lo natural! Cuida, desmaquilla y nutre tu piel con una fórmula diseñada para estimular la producción de Colágeno y Elastina y prevenir el envejecimiento prematuro.
Limpia las impurezas y polución en tu piel,  aportando suavidad, hidratación y nutrición. Es ideal para regular el pH.
Ideal para piel madura.
Ingredientes principales: 

Extracto de Uva.
Argán.
Áloe Vera.
Aceite de Oliva.
Leche de Arroz.
Hidrosol Caléndula.
Manzanilla.
Aceite de Rosas.

¿Cómo se usa?
Aplicar todas las noches una cantidad suficiente sobre el rostro y el cuello, haciendo masajes circulares, retirar con un pomo o algodón, hasta que se retiren todas las impurezas de la piel.
Nuestros productos:

No contaminan el agua.
Son 100% biodegradables.
Agroecológicos.
Naturales."	"in stock"	"31900 COP"	https://naturalconexion.com/product/leche-de-uva-y-argan/	https://naturalconexion.com/wp-content/uploads/2020/09/DSC00719.jpg	"Natural Conexión"	7516	on-sale	"linea facial"	"Facial > Facial-Econativa > Ofertas > Piel Seca > Productos veganos"	https://naturalconexion.com/wp-content/uploads/2020/09/Sello-vegano_Mesa-de-trabajo-1.jpg	"28710 COP"	"0.28 kg"	"1 cm"	"50 cm"	1:1:1:cm	
7518	5	"Nuestra crema hidratante contiene ingredientes activos naturales que calman, nutren, hidratan, refrescan y recuperan la humedad natural de la piel, devolviendo su suavidad y tersura. De uso facial y corporal.
Ideal para pieles delicadas.
Ingredientes principales:

Extracto Caléndula.
Extracto de ortiga.
Extracto de Manzanilla.
Extracto de sauco y pepino.
Extracto de almendras y ajonjolí.
Extracto de ortiga.
Bisabolol.

¿Cómo se usa?
Aplicar varias veces al día sobre la zona deseada, haciendo masajes hasta que se absorba totalmente.
Nuestros productos:

No contaminan el agua.
Son 100% biodegradables.
Agroecológicos.
Naturales.
No contienen parabenos.
No son testados en animales.

¡Conoce el poder de lo natural!
Lo llevaremos hasta la puerta de tu casa.  ¡Adquiérelo ya!
      
"	new	7518	7518	"Crema Hidratante Nutritiva Ortiga Caléndula y Manzanilla 120 ml"	"Nuestra crema hidratante contiene ingredientes activos naturales que calman, nutren, hidratan, refrescan y recuperan la humedad natural de la piel, devolviendo su suavidad y tersura. De uso facial y corporal.
Ideal para pieles delicadas.
Ingredientes principales:

Extracto Caléndula.
Extracto de ortiga.
Extracto de Manzanilla.
Extracto de sauco y pepino.
Extracto de almendras y ajonjolí.
Extracto de ortiga.
Bisabolol.

¿Cómo se usa?
Aplicar varias veces al día sobre la zona deseada, haciendo masajes hasta que se absorba totalmente.
Nuestros productos:

No contaminan el agua.
Son 100% biodegradables.
Agroecológicos.
Naturales.
No contienen parabenos.
No son testados en animales.

¡Conoce el poder de lo natural!
Lo llevaremos hasta la puerta de tu"	"in stock"	"34900 COP"	https://naturalconexion.com/product/leche-de-ortiga-y-venadillo/	https://naturalconexion.com/wp-content/uploads/2020/09/DSC00730-1.jpg	"Natural Conexión"	7518		"descuento 15 dia sin iva ortiga"	"Corporal > Corporal-Econativa"							
7533	5	"Los ingredientes activos de la papaya, equilibran la producción de grasa en la piel. Nuestra Mascarilla Facial de Papaya, por su fórmula rica en antioxidantes, aporta hidratación y nutrición a tu rostro. Purifica la piel dejándola sedosa, suave y radiante. Es ideal para todo tipo de piel, especialmente para pieles grasas o mixtas y/o con barros y espinillas. Su efecto es mayor al complementar con la Crema Limpiadora Exfoliante de Papaya.
 Ingredientes principales:

Papaya.
Aloe vera.
Oliva.
Sacha Inchi.

Nuestros productos:

No contaminan el agua.
Son 100% biodegradables.
Agroecológicos.
Naturales.
No contienen parabenos.
No son testados en animales.

¿Cómo se usa?
Aplicar una fina capa en el cuello y el rostro, con suaves masajes circulares. Dejar actuar entre 15-30 minutos. Enjuagar con abundante agua.
Devuelve la vida a tu piel ¡Pídelo ya!
      
"	new	7533	7533	"Mascarilla Facial Papaya 60 GR"	"Los ingredientes activos de la papaya, equilibran la producción de grasa en la piel. Nuestra Mascarilla Facial de Papaya, por su fórmula rica en antioxidantes, aporta hidratación y nutrición a tu rostro. Purifica la piel dejándola sedosa, suave y radiante. Es ideal para todo tipo de piel, especialmente para pieles grasas o mixtas y/o con barros y espinillas. Su efecto es mayor al complementar con la Crema Limpiadora Exfoliante de Papaya.
 Ingredientes principales:

Papaya.
Aloe vera.
Oliva.
Sacha Inchi.

Nuestros productos:

No contaminan el agua.
Son 100% biodegradables.
Agroecológicos.
Naturales.
No contienen parabenos.
No son testados en animales.

¿Cómo se usa?
Aplicar una fina capa en el cuello y el rostro, con suaves masajes circulares. Dejar actuar entre 15-30 minutos. Enjuagar con a"	"in stock"	"16900 COP"	https://naturalconexion.com/product/mascarilla-de-papaya/	https://naturalconexion.com/wp-content/uploads/2020/09/DSC09579-2.jpg	"Natural Conexión"	7533			"Facial > Productos veganos"	https://naturalconexion.com/wp-content/uploads/2020/09/Sello-vegano_Mesa-de-trabajo-1.jpg		"0.12 kg"	"1 cm"	"50 cm"	1:1:1:cm	
7534	5	"Los ingredientes activos de nuestra crema nutritiva capilar favorecen la nutrición del folículo pilosos, estimula el crecimiento y le dan un aspecto sano a tu cabello.
Ideal para cabello seco.
Ingredientes principales: 

Extracto de Coco.
Almendras.
Romero.
Eucalipto.
Aguacate.
Menta.

 ¿Cómo lo uso?
Utilizar después de haber aplicado el Shampoo, para devolver la textura y suavidad al cabello. Dejar actuar por unos minutos y enjuagar.
Nuestros productos:

No contaminan el agua.
Son 100% biodegradables.
Agroecológicos.
Naturales.
No contienen parabenos.
No son testados en animales.

 ¡Adquiérelo ya!
      
"	new	7534	7534	"Crema Nutritiva Capilar Coco y Almendra 280 ml"	"Los ingredientes activos de nuestra crema nutritiva capilar favorecen la nutrición del folículo pilosos, estimula el crecimiento y le dan un aspecto sano a tu cabello.
Ideal para cabello seco.
Ingredientes principales: 

Extracto de Coco.
Almendras.
Romero.
Eucalipto.
Aguacate.
Menta.

 ¿Cómo lo uso?
Utilizar después de haber aplicado el Shampoo, para devolver la textura y suavidad al cabello. Dejar actuar por unos minutos y enjuagar.
Nuestros productos:

No contaminan el agua.
Son 100% biodegradables.
Agroecológicos.
Naturales.
No contienen parabenos.
No son testados en animales.

 ¡Adquiérelo ya!
"	"in stock"	"34900 COP"	https://naturalconexion.com/product/nutritiva-de-coco/	https://naturalconexion.com/wp-content/uploads/2020/09/DSC09559.jpg	"Natural Conexión"	7534		almendras	"Capilar > Capilar-Econativa > Productos veganos"	https://naturalconexion.com/wp-content/uploads/2020/09/DSC09666-scaled.jpg%2Chttps://naturalconexion.com/wp-content/uploads/2020/09/Sello-vegano_Mesa-de-trabajo-1.jpg		"0.32 kg"	"1 cm"	"50 cm"	1:1:1:cm	
